Entity,Code,Year,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh
Colombia,COL,1975,26.38457277777778,80.83759555555555,16.14225
Colombia,COL,1976,25.805707777777776,85.24423222222222,17.2045
Colombia,COL,1977,26.45463277777778,85.51660916666667,19.25475
Colombia,COL,1978,26.738810277777777,87.30357444444445,23.85075
Colombia,COL,1979,26.97199361111111,92.58892333333333,25.7215
Colombia,COL,1980,28.28711222222222,88.41678805555556,28.3715
Colombia,COL,1981,28.820011666666662,90.58166111111112,30.6345
Colombia,COL,1982,30.008259166666665,92.93463944444444,33.03125
Colombia,COL,1983,33.07452861111111,96.12820555555555,36.55975
Colombia,COL,1984,34.43384,95.60485638888888,36.30575
Colombia,COL,1985,35.5147275,99.25514472222224,36.43225
Colombia,COL,1986,35.06842972222223,98.31106833333332,37.07075
Colombia,COL,1987,44.09428388888889,103.5086775,37.63625
Colombia,COL,1988,35.174640833333335,108.9146813888889,37.77825
Colombia,COL,1989,40.75338555555555,111.86090111111112,36.059
Colombia,COL,1990,18.581999444444445,113.58744833333334,37.4195
Colombia,COL,1991,23.36885611111111,116.54474166666664,38.5825
Colombia,COL,1992,39.08699194444444,128.14900416666666,37.96575
Colombia,COL,1993,40.982128333333335,136.2419136111111,39.41675
Colombia,COL,1994,46.90854194444445,140.64757666666668,38.9965
Colombia,COL,1995,41.97690861111112,148.11997916666667,41.4725
Colombia,COL,1996,32.54101305555555,152.96592972222223,45.10275
Colombia,COL,1997,38.54059888888889,156.24843249999998,56.74
Colombia,COL,1998,36.652991666666665,152.11596111111112,65.88625
Colombia,COL,1999,29.27204944444444,134.94142138888887,56.909
Colombia,COL,2000,31.437815277777776,132.1702872222222,57.35807361111111
Colombia,COL,2001,30.958420277777776,123.97800444444444,59.38993111111111
Colombia,COL,2002,25.461408888888887,121.93071666666664,59.986815
Colombia,COL,2003,28.224831666666667,126.7706675,57.49979944444445
Colombia,COL,2004,24.69871583333333,126.76224055555556,61.34820027777778
Colombia,COL,2005,15.562341944444444,131.6564375,64.46344277777779
Colombia,COL,2006,44.33004361111112,127.92161694444444,67.64682277777777
Colombia,COL,2007,39.03193888888889,126.2236075,71.61634222222222
Colombia,COL,2008,51.64210027777778,136.54628472222225,72.75114444444445
Colombia,COL,2009,47.50083416666666,134.3880525,83.79319694444445
Colombia,COL,2010,55.90734055555556,141.13202027777777,87.45137777777778
Colombia,COL,2011,45.26642777777778,145.16020138888888,85.14971444444444
Colombia,COL,2012,54.56033833333333,157.80189055555556,94.65897666666667
Colombia,COL,2013,58.6899975,155.97566833333332,104.77255472222222
Colombia,COL,2014,62.16691583333333,164.31091666666666,113.84061861111113
Colombia,COL,2015,57.77997388888888,175.89514138888887,112.1172938888889
Colombia,COL,2016,63.54703333333333,180.46985138888888,120.96562194444444
Colombia,COL,2017,48.42813777777778,175.7674252777778,123.66002944444443
Colombia,COL,2018,45.46259416666666,180.77997694444443,132.10117583333334
Colombia,COL,2019,56.53692944444444,188.96734444444445,134.46443666666667
Colombia,COL,2020,74.48115416666666,153.50341916666667,139.2593938888889
Croatia,HRV,1990,9.403425,54.27561611111111,25.52275
Croatia,HRV,1991,5.287114166666666,38.49625388888889,23.636
Croatia,HRV,1992,4.647324722222222,38.49625388888889,24.5005
Croatia,HRV,1993,3.9496527777777777,40.67350055555555,25.8685
Croatia,HRV,1994,2.4721891666666664,41.96200888888889,24.339
Croatia,HRV,1995,2.032470555555556,46.48946888888889,22.495
Croatia,HRV,1996,1.6641833333333331,44.09094944444445,25.20725
Croatia,HRV,1997,2.829113888888889,47.088189166666666,26.12975
Croatia,HRV,1998,2.704858888888889,53.074534444444446,25.118
Croatia,HRV,1999,2.39899,52.552790277777774,25.4675
Croatia,HRV,2000,5.020659444444444,46.74931138888889,25.6955
Croatia,HRV,2001,5.588970833333333,47.9074875,26.925
Croatia,HRV,2002,6.793734166666666,50.18211055555555,27.567
Croatia,HRV,2003,7.555883055555555,55.53367416666666,27.40175
Croatia,HRV,2004,8.023571944444443,52.10342472222222,28.41833333333333
Croatia,HRV,2005,7.951140277777777,53.632508055555554,27.482388888888888
Croatia,HRV,2006,7.381305277777778,54.47205666666667,27.17922222222222
Croatia,HRV,2007,8.01364,55.77020388888889,31.22994444444444
Croatia,HRV,2008,8.246867777777778,52.88455111111111,30.27038888888889
Croatia,HRV,2009,5.893176944444444,51.64973749999999,27.94988888888889
Croatia,HRV,2010,7.939812499999999,43.887877777777774,30.614166666666662
Croatia,HRV,2011,8.172656944444444,41.73456527777778,29.891666666666666
Croatia,HRV,2012,7.329214444444444,37.400105277777776,28.066055555555558
Croatia,HRV,2013,7.852052777777778,35.97752222222223,26.537944444444445
Croatia,HRV,2014,7.521074444444444,37.66257111111111,23.485711111111108
Croatia,HRV,2015,7.044465555555555,39.12713305555556,24.212311111111116
Croatia,HRV,2016,7.570932222222223,39.293175,25.24353333333333
Croatia,HRV,2017,4.562844444444445,42.00155166666666,28.996669444444446
Croatia,HRV,2018,4.248253055555556,40.69542333333333,26.65836666666667
Croatia,HRV,2019,4.899963333333333,39.72351583333334,27.98142222222222
Croatia,HRV,2020,4.060414722222222,35.89583888888889,29.0011375
Cyprus,CYP,1965,0,4.680250555555555,0
Cyprus,CYP,1966,0,5.3386325,0
Cyprus,CYP,1967,0,5.7872547222222215,0
Cyprus,CYP,1968,0,6.427251666666666,0
Cyprus,CYP,1969,0,7.589793611111111,0
Cyprus,CYP,1970,0,8.004829166666667,0
Cyprus,CYP,1971,0,9.548514444444445,0
Cyprus,CYP,1972,0,10.737023888888888,0
Cyprus,CYP,1973,0,11.519170277777777,0
Cyprus,CYP,1974,0,10.213084166666668,0
Cyprus,CYP,1975,0,8.53023,0
Cyprus,CYP,1976,0,8.673059444444444,0
Cyprus,CYP,1977,0,9.79698361111111,0
Cyprus,CYP,1978,0,10.044485277777776,0
Cyprus,CYP,1979,0,10.192833333333336,0
Cyprus,CYP,1980,0,10.278665,0
Cyprus,CYP,1981,0,9.856193611111111,0
Cyprus,CYP,1982,0,11.813791944444445,0
Cyprus,CYP,1983,0,12.43067972222222,0
Cyprus,CYP,1984,0,12.612488888888889,0
Cyprus,CYP,1985,1.08159,12.483789722222223,0
Cyprus,CYP,1986,0.6629099999999999,13.480528333333332,0
Cyprus,CYP,1987,1.40723,15.873595277777776,0
Cyprus,CYP,1988,0.84899,16.99601583333333,0
Cyprus,CYP,1989,0.75595,17.556082500000002,0
Cyprus,CYP,1990,0.70943,18.56510583333333,0
Cyprus,CYP,1991,0.52335,18.988806666666665,0
Cyprus,CYP,1992,0.96529,21.83139,0
Cyprus,CYP,1993,0.8141,22.876077777777777,0
Cyprus,CYP,1994,1.11648,22.615880277777777,0
Cyprus,CYP,1995,1.24441,23.986263055555558,0
Cyprus,CYP,1996,1.163,24.44181777777778,0
Cyprus,CYP,1997,0.8838799999999999,24.96774277777778,0
Cyprus,CYP,1998,0.16282,27.28378555555556,0
Cyprus,CYP,1999,0.27912,28.60155888888889,0
Cyprus,CYP,2000,0.41868,29.842425277777775,0
Cyprus,CYP,2001,0.61639,29.993262777777776,0
Cyprus,CYP,2002,0.5117200000000001,29.674216388888887,0
Cyprus,CYP,2003,0.5117200000000001,31.576580555555555,0
Cyprus,CYP,2004,0.5117200000000001,30.71446805555556,0
Cyprus,CYP,2005,0.5117200000000001,34.478428888888885,0
Cyprus,CYP,2006,0.3509561111111111,34.05661944444444,0
Cyprus,CYP,2007,0.3187186111111111,34.64724694444445,0
Cyprus,CYP,2008,0.2606911111111111,35.38241333333333,0
Cyprus,CYP,2009,0.1381886111111111,34.59230361111111,0
Cyprus,CYP,2010,0.1704261111111111,33.50396444444444,0
Cyprus,CYP,2011,0.0801611111111111,32.946394444444444,0
Cyprus,CYP,2012,0.0027777777777777,30.689984444444445,0
Cyprus,CYP,2013,0.0027777777777777,27.186856666666667,0
Cyprus,CYP,2014,0.0257777777777777,27.269660555555557,0
Cyprus,CYP,2015,0.038685,27.930635277777775,0
Cyprus,CYP,2016,0.0051666666666666,30.465368055555555,0
Cyprus,CYP,2017,0.0346891666666666,31.275581666666668,0
Cyprus,CYP,2018,0.1583011111111111,30.94467527777778,0
Cyprus,CYP,2019,0.1943486111111111,30.785167777777776,0
Cyprus,CYP,2020,0.1620927777777777,26.200880555555557,0
Czechia,CZE,1965,410.84138,47.04688722222222,4.2905
Czechia,CZE,1966,409.63186,51.94197833333333,4.49025
Czechia,CZE,1967,396.14106,57.79913083333333,5.39375
Czechia,CZE,1968,410.06217,63.84014916666666,6.65125
Czechia,CZE,1969,426.20461,68.49293305555555,7.294
Czechia,CZE,1970,431.473,82.32865388888888,8.0125
Czechia,CZE,1971,449.53439,90.63970944444443,9.955
Czechia,CZE,1972,443.12626,99.17102166666666,10.8105
Czechia,CZE,1973,433.60129,111.49430694444445,11.8725
Czechia,CZE,1974,431.99635,114.32110666666668,14.47525
Czechia,CZE,1975,441.21894,126.144665,16.572
Czechia,CZE,1976,449.82514,133.33147194444444,18.29625
Czechia,CZE,1977,459.54782,139.4912938888889,20.793
Czechia,CZE,1978,461.33884,144.35347055555556,23.299
Czechia,CZE,1979,461.4784,146.7098447222222,26.14075
Czechia,CZE,1980,447.18513,136.44553249999998,30.11125
Czechia,CZE,1981,445.37085,134.55256,30.2075
Czechia,CZE,1982,448.82496,123.24367388888888,31.99775
Czechia,CZE,1983,446.30125,120.67317,37.54175
Czechia,CZE,1984,454.70974,128.2782822222222,39.96025
Czechia,CZE,1985,444.83587,125.86781305555554,49.0635
Czechia,CZE,1986,442.82388,120.88828222222224,51.846
Czechia,CZE,1987,437.67179,121.37409305555556,56.556
Czechia,CZE,1988,442.80062,116.66190916666666,56.916250000000005
Czechia,CZE,1989,425.75104,111.4166686111111,58.73775
Czechia,CZE,1990,345.9444563888889,100.62564194444444,61.03075
Czechia,CZE,1991,316.91354583333333,84.19088166666667,58.88975
Czechia,CZE,1992,295.92254722222225,80.68122111111111,67.4505
Czechia,CZE,1993,287.8798788888889,81.68363472222222,68.93175
Czechia,CZE,1994,272.4666863888889,84.47286694444445,67.32974999999999
Czechia,CZE,1995,272.7238138888889,95.19518277777776,76.19525
Czechia,CZE,1996,272.1186586111111,99.64469638888887,87.687
Czechia,CZE,1997,255.68046777777775,95.02330805555556,89.18875
Czechia,CZE,1998,237.00223416666665,98.08545277777776,89.38025
Czechia,CZE,1999,215.94420027777772,97.63967722222222,89.8605
Czechia,CZE,2000,246.71695916666667,94.4290872222222,87.22675000000001
Czechia,CZE,2001,242.13038944444443,99.91982444444444,93.414
Czechia,CZE,2002,237.63068444444448,96.75072916666666,90.2725
Czechia,CZE,2003,241.521815,103.5313172222222,91.20475
Czechia,CZE,2004,241.88833444444444,114.085015,90.57325
Czechia,CZE,2005,233.6969183333333,119.15711083333332,89.59100000000001
Czechia,CZE,2006,241.97526861111112,117.51041416666666,88.31275
Czechia,CZE,2007,241.5147438888889,116.69226111111112,84.1855
Czechia,CZE,2008,229.04960527777777,117.23186166666666,83.42824999999999
Czechia,CZE,2009,211.57612333333336,113.17897722222224,79.1335
Czechia,CZE,2010,218.38116194444444,106.8734336111111,93.84875
Czechia,CZE,2011,214.98866777777772,108.28204444444444,79.1905
Czechia,CZE,2012,206.14917,106.93589277777778,79.7365
Czechia,CZE,2013,196.50450388888888,102.03872444444444,80.78675
Czechia,CZE,2014,190.43583055555555,107.97657444444444,71.898
Czechia,CZE,2015,189.8611572222222,104.876535,75.3945
Czechia,CZE,2016,191.20720166666663,98.4725425,81.59975
Czechia,CZE,2017,181.33077333333333,115.29597333333332,83.74775
Czechia,CZE,2018,180.1986625,116.1138497222222,79.82825
Czechia,CZE,2019,167.23594583333335,117.60352527777778,83.24950000000001
Czechia,CZE,2020,135.8547475,103.10022388888888,84.62375
Denmark,DNK,1965,43.00890305555556,123.12544583333332,0
Denmark,DNK,1966,48.744818888888894,140.237705,0
Denmark,DNK,1967,41.733091944444446,148.31646166666667,0
Denmark,DNK,1968,37.392776111111104,161.211985,0
Denmark,DNK,1969,34.154983888888886,193.8265586111111,0
Denmark,DNK,1970,27.31887,215.59958583333332,0
Denmark,DNK,1971,16.718125,212.8460622222222,0
Denmark,DNK,1972,17.079818055555556,225.1914886111111,0
Denmark,DNK,1973,26.17796694444445,208.22062777777776,0
Denmark,DNK,1974,24.72886888888889,188.51406666666665,0
Denmark,DNK,1975,23.857781944444444,186.31959777777777,0
Denmark,DNK,1976,33.14666305555556,198.24033138888888,0
Denmark,DNK,1977,38.13011805555556,197.98226777777776,0
Denmark,DNK,1978,42.00872305555555,197.5211544444444,0
Denmark,DNK,1979,50.09738805555556,188.93774555555555,0
Denmark,DNK,1980,71.49775111111111,161.33126944444442,0
Denmark,DNK,1981,57.14400499999999,151.967345,0
Denmark,DNK,1982,68.93217305555555,130.9179002777778,0
Denmark,DNK,1983,65.83045194444445,123.8526552777778,0.14595
Denmark,DNK,1984,69.38574305555555,122.43610777777778,1.178025
Denmark,DNK,1985,84.56987111111111,126.17741333333332,6.7137
Denmark,DNK,1986,85.54562805555555,124.51120111111112,11.9679
Denmark,DNK,1987,83.97092611111111,114.68499305555557,15.189225
Denmark,DNK,1988,78.56762805555556,113.9984697222222,18.525225
Denmark,DNK,1989,64.56976,109.76311333333334,19.74495
Denmark,DNK,1990,70.83367805555555,107.52144444444444,21.048075
Denmark,DNK,1991,96.07426694444445,109.08682472222222,24.29581444444444
Denmark,DNK,1992,80.02486694444444,108.11384194444445,25.54621111111111
Denmark,DNK,1993,83.94417694444445,113.18888138888887,28.707319166666668
Denmark,DNK,1994,90.27089694444444,120.41808666666668,32.078043611111106
Denmark,DNK,1995,75.46009194444443,125.37966666666668,37.14420416666666
Denmark,DNK,1996,103.72331805555557,136.06866777777776,43.75494416666666
Denmark,DNK,1997,77.10806305555555,131.2793358333333,45.71891055555555
Denmark,DNK,1998,65.5315611111111,126.99976222222222,49.29798222222222
Denmark,DNK,1999,55.05293111111111,126.04254,51.69367611111111
Denmark,DNK,2000,46.18273,122.53468027777777,51.01935083333333
Denmark,DNK,2001,48.815761944444446,117.52587777777778,53.31487
Denmark,DNK,2002,48.87391194444445,113.73350694444444,53.81795527777778
Denmark,DNK,2003,66.68293111111112,109.98831361111112,54.40917638888889
Denmark,DNK,2004,51.11385,108.04398805555554,54.15029305555556
Denmark,DNK,2005,43.126415,109.07095138888889,52.00558222222222
Denmark,DNK,2006,65.44173611111111,111.11345777777778,52.9829075
Denmark,DNK,2007,54.10831111111112,111.7787225,47.48961305555555
Denmark,DNK,2008,47.655034444444446,109.58575055555556,47.716099444444446
Denmark,DNK,2009,46.88334611111111,98.55898277777776,45.82792277777777
Denmark,DNK,2010,44.57366583333334,99.51671888888887,51.83978527777778
Denmark,DNK,2011,37.66049861111111,96.32279194444445,43.47364555555556
Denmark,DNK,2012,28.76318388888889,89.37507083333333,40.60289222222222
Denmark,DNK,2013,37.634811388888885,89.02521361111111,38.297825
Denmark,DNK,2014,30.54402888888889,89.44343638888888,32.89438222222222
Denmark,DNK,2015,20.10075722222222,90.4354388888889,33.092526111111106
Denmark,DNK,2016,24.35453083333333,88.84345944444443,33.65253277777778
Denmark,DNK,2017,18.219667222222224,88.0655388888889,32.16213333333333
Denmark,DNK,2018,18.55591111111111,89.36031416666667,31.209858333333333
Denmark,DNK,2019,10.576768611111111,88.02722694444444,28.97777833333333
Denmark,DNK,2020,9.086309444444444,72.84504111111112,23.2396225
Eastern Africa,,1965,21.08089333333333,64.7527975,0
Eastern Africa,,1966,24.5304,68.19404694444444,0.00925
Eastern Africa,,1967,24.7700775,71.7124361111111,0.00925
Eastern Africa,,1968,26.105836944444444,74.66365194444444,0.00925
Eastern Africa,,1969,25.32352138888889,79.07232083333332,0.00925
Eastern Africa,,1970,28.672851388888887,82.66517694444444,0.00925
Eastern Africa,,1971,29.232458333333334,98.85052805555554,0.00925
Eastern Africa,,1972,27.273220277777774,102.7318625,0.00925
Eastern Africa,,1973,29.95436694444444,107.84087611111111,0.00925
Eastern Africa,,1974,27.579936666666665,108.04495916666669,0.00925
Eastern Africa,,1975,25.063856388888887,103.699795,0.00925
Eastern Africa,,1976,33.091297222222224,103.70543583333333,0.00925
Eastern Africa,,1977,26.95910027777778,105.88665833333332,0.00925
Eastern Africa,,1978,26.370521666666665,104.02361527777776,0.00925
Eastern Africa,,1979,25.88784111111111,105.96317805555556,0.01
Eastern Africa,,1980,26.920055833333333,109.89873305555555,0.0104999999999999
Eastern Africa,,1981,25.280450833333333,106.80807194444444,0.01
Eastern Africa,,1982,24.409918055555558,103.12732805555557,0.0104999999999999
Eastern Africa,,1983,27.03195222222222,102.24778083333334,0.0104999999999999
Eastern Africa,,1984,25.465956666666663,104.12430333333332,0.004
Eastern Africa,,1985,27.17569194444444,106.66074111111112,0.00375
Eastern Africa,,1986,31.51643361111111,113.4848461111111,0.0025
Eastern Africa,,1987,37.38234916666667,115.117015,0.001
Eastern Africa,,1988,37.63519361111111,125.28506833333334,0.0017499999999999
Eastern Africa,,1989,37.01012083333333,130.4777711111111,0.00125
Eastern Africa,,1990,52.36459333333333,133.16636833333334,0.0015
Eastern Africa,,1991,43.00038472222222,129.6662561111111,0.00125
Eastern Africa,,1992,43.9729475,130.30667222222223,0.003
Eastern Africa,,1993,52.99696944444444,133.8973613888889,0.00325
Eastern Africa,,1994,47.42919,140.94411277777778,0.00325
Eastern Africa,,1995,46.153819166666665,145.8665088888889,0.005
Eastern Africa,,1996,42.75964583333333,150.5751713888889,0.005
Eastern Africa,,1997,47.47858555555556,152.8200977777778,0.0057499999999999
Eastern Africa,,1998,44.96961222222222,155.0306647222222,0.0135833333333333
Eastern Africa,,1999,38.26788972222222,163.54825111111109,0.0194444444444444
Eastern Africa,,2000,35.449979166666665,164.73402944444445,0.0231388888888888
Eastern Africa,,2001,37.52689916666667,173.6204238888889,0.0213055555555555
Eastern Africa,,2002,35.580661944444444,175.81238583333334,0.02625
Eastern Africa,,2003,29.20641527777778,176.75677694444445,0.0295652777777777
Eastern Africa,,2004,35.75290944444444,192.767105,1.256740277777778
Eastern Africa,,2005,32.936967777777774,201.3392225,4.1974841666666665
Eastern Africa,,2006,26.82607444444444,213.01663166666663,5.193444166666667
Eastern Africa,,2007,27.77558361111111,220.9290263888889,5.789238888888889
Eastern Africa,,2008,20.59841833333333,226.7520088888889,6.154859166666666
Eastern Africa,,2009,23.60401972222222,237.24598777777777,7.269698055555556
Eastern Africa,,2010,31.153973055555557,246.1946975,8.438041944444445
Eastern Africa,,2011,34.903663333333334,259.3547686111111,9.550317222222224
Eastern Africa,,2012,28.722093333333333,262.8084694444444,10.991391944444445
Eastern Africa,,2013,43.40089055555556,281.471695,11.424062777777776
Eastern Africa,,2014,66.82422666666666,290.4422138888889,12.551069166666666
Eastern Africa,,2015,56.23839583333333,320.2456769444444,16.079248888888888
Eastern Africa,,2016,45.849105277777774,323.86318805555555,20.34894555555556
Eastern Africa,,2017,55.797045,341.8537561111111,19.962861944444445
Eastern Africa,,2018,64.12727055555555,354.1571011111111,20.810834166666663
Eastern Africa,,2019,54.36232638888889,369.5240025,23.74510722222222
Eastern Africa,,2020,56.51086055555556,305.10624388888886,23.215669166666668
Ecuador,ECU,1965,0,7.9206375,0
Ecuador,ECU,1966,0,8.269749444444445,0
Ecuador,ECU,1967,0,8.931145277777777,0
Ecuador,ECU,1968,0,10.672142222222222,0
Ecuador,ECU,1969,0,11.293050833333332,0
Ecuador,ECU,1970,0,12.877644722222222,0.6978
Ecuador,ECU,1971,0,14.232480277777778,0.6978
Ecuador,ECU,1972,0,14.631551388888887,1.01181
Ecuador,ECU,1973,0,16.28416861111111,0.5815
Ecuador,ECU,1974,0,18.546285555555556,1.163
Ecuador,ECU,1975,0,18.14756277777778,1.45375
Ecuador,ECU,1976,0,20.509939166666665,1.3258199999999998
Ecuador,ECU,1977,0,25.59443555555556,0.84899
Ecuador,ECU,1978,0,26.172732222222223,0.87225
Ecuador,ECU,1979,0,27.873513611111107,0.62802
Ecuador,ECU,1980,0,35.751173333333334,0.48846
Ecuador,ECU,1981,0,39.96072166666666,0.79084
Ecuador,ECU,1982,0,43.64244222222222,1.02344
Ecuador,ECU,1983,0,39.98213861111111,1.26767
Ecuador,ECU,1984,0,40.18488555555556,1.82591
Ecuador,ECU,1985,0,49.41151555555555,1.8608
Ecuador,ECU,1986,0,50.19322527777778,1.84917
Ecuador,ECU,1987,0,50.63072555555556,1.72124
Ecuador,ECU,1988,0,59.78882805555555,2.01199
Ecuador,ECU,1989,0,62.20530222222222,1.59331
Ecuador,ECU,1990,0,63.61657083333333,2.61675
Ecuador,ECU,1991,0,71.21293166666668,3.20988
Ecuador,ECU,1992,0,71.046415,3.22151
Ecuador,ECU,1993,0,71.34012722222221,3.70997
Ecuador,ECU,1994,0,77.55587333333334,3.34944
Ecuador,ECU,1995,0,76.32140944444444,3.23314
Ecuador,ECU,1996,0,85.72029305555556,3.43085
Ecuador,ECU,1997,0,97.7650011111111,3.12847
Ecuador,ECU,1998,0,98.40975166666666,3.18662
Ecuador,ECU,1999,0,85.99663361111111,3.00054
Ecuador,ECU,2000,0,78.33834916666666,3.2680299999999995
Ecuador,ECU,2001,0,81.36386666666667,3.32618
Ecuador,ECU,2002,0,80.80060833333333,1.324207222222222
Ecuador,ECU,2003,0,82.59096555555554,2.3108555555555554
Ecuador,ECU,2004,0,87.28776972222222,5.378898888888889
Ecuador,ECU,2005,0,95.14136861111112,5.522698888888889
Ecuador,ECU,2006,0,100.83730111111112,6.034419722222221
Ecuador,ECU,2007,0,102.50296694444444,5.468308611111111
Ecuador,ECU,2008,0,105.60008805555556,4.987915
Ecuador,ECU,2009,0,107.39316277777776,5.878689166666666
Ecuador,ECU,2010,0,124.12672833333332,6.1890225
Ecuador,ECU,2011,0,127.2954986111111,5.607563611111111
Ecuador,ECU,2012,0,131.77361472222222,7.489686111111111
Ecuador,ECU,2013,0,139.62584583333333,8.5118175
Ecuador,ECU,2014,0,147.06836055555556,8.725520555555555
Ecuador,ECU,2015,0,142.6600811111111,8.210332222222222
Ecuador,ECU,2016,0,134.04097055555556,8.863090833333333
Ecuador,ECU,2017,0,130.87362888888887,8.232370277777777
Ecuador,ECU,2018,0,141.7003211111111,7.072338888888889
Ecuador,ECU,2019,0,137.3503275,6.320509166666667
Ecuador,ECU,2020,0,110.46090027777775,5.458160555555555
Egypt,EGY,1965,4.68689,81.39379222222223,0.471625
Egypt,EGY,1966,3.18662,87.33999388888888,0.5389999999999999
Egypt,EGY,1967,4.90786,71.32263611111111,0.5389999999999999
Egypt,EGY,1968,5.10557,74.59975833333333,0.5389999999999999
Egypt,EGY,1969,5.51262,55.37866388888889,0.683375
Egypt,EGY,1970,5.08231,71.6659211111111,0.818125
Egypt,EGY,1971,4.170669166666666,74.07779833333333,0.818125
Egypt,EGY,1972,3.6906875,84.65238666666666,0.683375
Egypt,EGY,1973,3.214671666666667,79.5720163888889,0.5486249999999999
Egypt,EGY,1974,5.613138055555555,87.7604025,0.5775
Egypt,EGY,1975,6.708463055555555,97.0128125,0.48125
Egypt,EGY,1976,6.561646111111111,114.73853194444445,3.6575
Egypt,EGY,1977,7.483579444444445,122.63605722222222,4.427499999999999
Egypt,EGY,1978,7.1691972222222216,126.6980497222222,7.1225
Egypt,EGY,1979,7.952140555555555,138.93947555555553,10.78
Egypt,EGY,1980,6.4020825,155.292555,20.9825
Egypt,EGY,1981,8.251322222222223,179.15859194444445,23.485
Egypt,EGY,1982,8.52677861111111,203.74937416666668,25.69875
Egypt,EGY,1983,8.087850833333333,223.5740558333333,30.12625
Egypt,EGY,1984,8.201476111111111,241.7429408333333,38.6925
Egypt,EGY,1985,8.659639722222222,245.6880161111111,47.45125
Egypt,EGY,1986,8.706915833333332,246.40952722222224,54.67
Egypt,EGY,1987,9.210785555555557,260.4517055555556,60.44499999999999
Egypt,EGY,1988,10.068684166666667,259.0958719444444,66.60499999999999
Egypt,EGY,1989,10.304738333333331,268.6125441666666,74.4975
Egypt,EGY,1990,8.828414444444443,275.39039083333336,77.67375000000001
Egypt,EGY,1991,9.086646944444444,270.62951944444444,87.395
Egypt,EGY,1992,9.30814027777778,259.8219155555556,94.5175
Egypt,EGY,1993,11.212320277777778,243.19084583333333,108.66625
Egypt,EGY,1994,12.06716,253.93776805555555,115.5
Egypt,EGY,1995,8.074232222222221,275.37675722222224,121.275
Egypt,EGY,1996,11.097346111111111,291.09639305555555,125.125
Egypt,EGY,1997,9.39237638888889,307.3262852777778,128.975
Egypt,EGY,1998,9.24011638888889,323.4117827777778,131.86249999999998
Egypt,EGY,1999,8.3992675,330.86061277777776,157.85
Egypt,EGY,2000,10.111238333333333,323.7593786111111,192.5
Egypt,EGY,2001,8.894670555555555,305.7343544444444,235.8125
Egypt,EGY,2002,9.542124166666666,302.16963722222226,255.0625
Egypt,EGY,2003,9.894048055555556,312.5241413888889,285.86249999999995
Egypt,EGY,2004,10.1125175,300.6576491666667,305.1125
Egypt,EGY,2005,9.894048055555556,349.31060527777777,304.15
Egypt,EGY,2006,9.899572222222222,332.49391361111105,351.3125
Egypt,EGY,2007,8.999108055555556,356.30525527777775,369.215
Egypt,EGY,2008,8.098236388888889,373.4494275,393.085
Egypt,EGY,2009,7.197783611111111,401.7607355555555,409.4475
Egypt,EGY,2010,5.396436388888889,423.4950769444444,434.18375
Egypt,EGY,2011,5.1263644444444445,396.6033536111111,477.5925
Egypt,EGY,2012,4.5418175,414.6580466666667,506.37125
Egypt,EGY,2013,4.487144722222222,420.3524833333333,495.01375
Egypt,EGY,2014,4.524069999999999,451.8379327777778,462.187495
Egypt,EGY,2015,9.319224722222224,468.0128769444444,460.1877088888888
Egypt,EGY,2016,14.169939166666666,478.7755275,493.541125
Egypt,EGY,2017,13.95177611111111,443.1278394444445,559.3414144444445
Egypt,EGY,2018,24.967525,408.8843033333333,595.9460925000001
Egypt,EGY,2019,22.940760833333336,411.6638686111111,589.4538555555556
Egypt,EGY,2020,8.72469361111111,369.9782080555556,578.0411008333333
Estonia,EST,1985,67.52030277777777,40.44607527777777,10.48623388888889
Estonia,EST,1986,68.3415161111111,40.010977777777775,9.530358888888887
Estonia,EST,1987,68.93121083333332,40.409795,10.325344166666667
Estonia,EST,1988,65.7542325,40.75830305555556,11.120329444444444
Estonia,EST,1989,68.0705386111111,42.03418916666666,11.120329444444444
Estonia,EST,1990,64.79840583333333,41.34321222222222,14.21525
Estonia,EST,1991,57.968537222222224,36.42071,14.27375
Estonia,EST,1992,50.65590722222222,19.57404222222222,8.34525
Estonia,EST,1993,37.21687222222221,20.74842861111111,4.1365
Estonia,EST,1994,37.602918333333335,18.914958888888886,5.94075
Estonia,EST,1995,36.64365277777778,14.864138055555555,6.7745
Estonia,EST,1996,38.09568166666666,16.087318055555556,7.470999999999999
Estonia,EST,1997,37.73448861111111,15.796541388888889,7.2595
Estonia,EST,1998,34.21202916666667,15.8604975,6.89
Estonia,EST,1999,31.14073222222222,14.814796388888889,6.6975
Estonia,EST,2000,32.898025277777776,13.329059166666667,7.69925
Estonia,EST,2001,32.44533916666666,15.416941111111113,8.2625
Estonia,EST,2002,31.63801944444444,17.262798888888888,6.9285
Estonia,EST,2003,36.58299083333333,16.20338027777778,7.908749999999999
Estonia,EST,2004,37.51565861111112,16.443971666666666,9.008
Estonia,EST,2005,35.96511222222222,16.752336944444444,9.30025
Estonia,EST,2006,34.082168611111115,17.505254166666663,9.39875
Estonia,EST,2007,41.081695833333335,18.683673888888887,9.343
Estonia,EST,2008,39.10934083333333,17.7899725,8.961
Estonia,EST,2009,35.50218,15.984228333333332,6.1072500000000005
Estonia,EST,2010,45.45873916666667,16.475808611111113,6.542
Estonia,EST,2011,48.48977305555556,16.062140555555555,5.853249999999999
